PID,id,Block,Type,Trial,Cue Time,Action,Action Time,Reward,Reward Time,RT,Spin Speed,Craving Rating,Mood Rating,pid_db,Q_left,Q_right,PE
5ca9e89dcb4af3001440da22,520,2,money,7,1647966815.534,0,1647966815.916,1,1647966818.949,0.3819999694824219,fast,-1.0,-1.0,3,0.7103738695738588,0.39706854021987537,0.3781524660048714
5ca9e89dcb4af3001440da22,523,2,money,8,1647966820.0,0,1647966820.365,1,1647966824.898,0.3650000095367431,slow,-1.0,-1.0,3,0.7781759925782434,0.43706824167236286,0.28962613042614116
5ca9e89dcb4af3001440da22,526,2,money,9,1647966825.933,0,1647966826.349,1,1647966830.866,0.4159998893737793,slow,25.0,-1.0,3,0.8301054873873139,0.4615238507773223,0.22182400742175656
5ca9e89dcb4af3001440da22,531,2,money,10,1647966834.749,0,1647966835.516,1,1647966838.533,0.7669999599456787,fast,-1.0,-1.0,3,0.8698781716578475,0.4764758827919857,0.16989451261268607
5ca9e89dcb4af3001440da22,534,2,money,11,1647966839.583,0,1647966840.15,1,1647966843.183,0.567000150680542,fast,-1.0,-1.0,3,0.9003399818468281,0.4856174772788793,0.13012182834215247
5ca9e89dcb4af3001440da22,536,2,money,12,1647966844.233,0,1647966844.816,0,1647966849.35,0.5829999446868896,slow,-1.0,-1.0,3,0.6895683843216822,0.4912066005285384,-0.9003399818468281
5ca9e89dcb4af3001440da22,539,2,money,13,1647966850.4,0,1647966850.8,0,1647966853.816,0.3999998569488525,fast,25.0,24.0,3,0.5281388878017319,0.49462376136898767,-0.6895683843216822
5ca9e89dcb4af3001440da22,543,2,money,14,1647966859.684,0,1647966860.867,0,1647966865.383,1.183000087738037,slow,-1.0,-1.0,3,0.4045003964078634,0.49671299570645067,-0.5281388878017319
5ca9e89dcb4af3001440da22,544,2,money,15,1647966866.434,0,1647966866.901,1,1647966869.917,0.4670000076293945,fast,-1.0,-1.0,3,0.5439081815839071,0.49799034269731113,0.5954996035921366
5ca9e89dcb4af3001440da22,601,2,money,16,1647966870.967,0,1647966871.417,0,1647967008.685,0.4500000476837158,fast,-1.0,-1.0,3,0.41657806334981473,0.49877130599367436,-0.5439081815839071
5ca9e89dcb4af3001440da22,636,2,money,17,1647967009.735,0,1647967086.602,0,1647967091.135,76.86700010299683,slow,27.0,24.0,3,0.3190562097428409,0.49924878288494234,-0.41657806334981473
5ca9e89dcb4af3001440da22,644,2,money,18,1647967100.869,0,1647967101.403,0,1647967111.62,0.5340001583099365,slow,-1.0,-1.0,3,0.24436443954079595,0.499540709769031,-0.3190562097428409
5ca9e89dcb4af3001440da22,647,2,money,19,1647967112.669,1,1647967113.22,1,1647967117.753,0.5510001182556152,slow,-1.0,-1.0,3,0.343705749970573,0.6166993456455696,0.500459290230969
5ca9e89dcb4af3001440da22,651,2,money,20,1647967118.803,1,1647967119.219,1,1647967122.235,0.4160001277923584,fast,-1.0,-1.0,3,0.40444250968691275,0.7064308835974867,0.3833006543544304
5ca9e89dcb4af3001440da22,653,2,money,21,1647967123.268,0,1647967123.802,0,1647967126.835,0.5340001583099365,fast,-1.0,-1.0,3,0.30976161625493326,0.6262107669090506,-0.40444250968691275
5ca9e89dcb4af3001440da22,662,2,money,22,1647967127.886,0,1647967128.236,1,1647967132.753,0.3500001430511474,slow,25.0,24.0,3,0.471347961134009,0.5771646054416475,0.6902383837450667
5ca9e89dcb4af3001440da22,664,2,money,23,1647967138.97,0,1647967139.703,0,1647967144.22,0.7330000400543213,slow,-1.0,-1.0,3,0.36100435231787076,0.5471780378076297,-0.471347961134009
5ca9e89dcb4af3001440da22,671,2,money,24,1647967145.27,0,1647967145.921,1,1647967150.454,0.6510000228881836,slow,25.0,-1.0,3,0.5105946584123642,0.5288444065597054,0.6389956476821292
5ca9e89dcb4af3001440da22,676,2,money,25,1647967155.054,0,1647967155.787,1,1647967158.82,0.7330000400543213,fast,25.0,24.0,3,0.6251655402609887,0.5176353199167395,0.4894053415876358
5ca9e89dcb4af3001440da22,678,2,money,26,1647967165.32,0,1647967165.652,1,1647967168.67,0.3320000171661377,fast,-1.0,-1.0,3,0.7129151231736657,0.5107821427326645,0.3748344597390113
5ca9e89dcb4af3001440da22,690,2,money,27,1647967169.719,0,1647967190.554,1,1647967195.104,20.834999799728397,slow,-1.0,-1.0,3,0.7801223330432929,0.5065921459013171,0.2870848768263343
5ca9e89dcb4af3001440da22,692,2,money,28,1647967196.137,0,1647967198.137,1,1647967202.654,2.0,slow,-1.0,-1.0,3,0.83159618520912,0.5040304036648116,0.21987766695670707
5ca9e89dcb4af3001440da22,695,2,money,29,1647967203.687,1,1647967204.237,0,1647967207.271,0.5499999523162842,fast,25.0,-1.0,3,0.7027361803138074,0.38603576216976143,-0.5040304036648116
5ca9e89dcb4af3001440da22,698,2,money,30,1647967211.203,0,1647967211.804,1,1647967216.321,0.6009998321533203,slow,-1.0,-1.0,3,0.7723263034061583,0.4303228586435457,0.29726381968619264
5ca9e89dcb4af3001440da22,723,2,money,31,1647967217.37,0,1647967217.887,1,1647967220.92,0.5170001983642578,fast,25.0,24.0,3,0.8256252234953289,0.45739975873098726,0.22767369659384173
5ca9e89dcb4af3001440da22,726,2,money,32,1647967292.272,0,1647967292.772,1,1647967297.289,0.5,slow,25.0,-1.0,3,0.8664467475340475,0.4739544343977311,0.17437477650467115
5ca9e89dcb4af3001440da22,728,2,money,33,1647967300.555,0,1647967301.122,0,1647967305.639,0.5669999122619629,slow,-1.0,-1.0,3,0.6636096317440627,0.48407587686514963,-0.8664467475340475
5ca9e89dcb4af3001440da22,735,2,money,34,1647967306.688,0,1647967316.19,1,1647967319.206,9.502000093460085,fast,25.0,23.0,3,0.7423593671095174,0.49026407406595973,0.33639036825593727
5ca9e89dcb4af3001440da22,737,2,money,35,1647967326.739,0,1647967327.023,1,1647967330.039,0.2839999198913574,fast,-1.0,-1.0,3,0.8026736138125535,0.49404750559949695,0.25764063289048256
5ca9e89dcb4af3001440da22,743,2,money,36,1647967331.072,0,1647967332.09,0,1647967336.623,1.0179998874664309,slow,50.0,-1.0,3,0.6147659308420376,0.49636067593076727,-0.8026736138125535
5ca9e89dcb4af3001440da22,747,2,money,37,1647967342.072,0,1647967343.94,0,1647967346.956,1.868000030517578,fast,25.0,-1.0,3,0.4708478554925261,0.49777493622173297,-0.6147659308420376
5ca9e89dcb4af3001440da22,751,2,money,38,1647967351.09,0,1647967352.622,1,1647967355.656,1.5320000648498535,fast,-1.0,-1.0,3,0.59472355254079,0.4986396075965832,0.5291521445074738
5ca9e89dcb4af3001440da22,755,2,money,39,1647967356.689,0,1647967357.173,0,1647967361.706,0.4840002059936523,slow,-1.0,-1.0,3,0.45549744264647474,0.49916826317099305,-0.59472355254079
5ca9e89dcb4af3001440da22,759,2,money,40,1647967362.757,0,1647967364.256,0,1647967367.273,1.499000072479248,fast,-1.0,-1.0,3,0.3488644755552175,0.49949148043535896,-0.45549744264647474
5ca9e89dcb4af3001440da22,761,2,money,41,1647967368.307,0,1647967369.341,0,1647967372.357,1.0340001583099363,fast,-1.0,-1.0,3,0.2671945238535114,0.499689093787116,-0.3488644755552175
5ca9e89dcb4af3001440da22,768,2,money,42,1647967373.407,0,1647967374.123,0,1647967378.673,0.7159998416900635,slow,25.0,23.0,3,0.20464368997067678,0.49980991356098936,-0.2671945238535114
5ca9e89dcb4af3001440da22,769,2,money,43,1647967385.656,1,1647967386.189,0,1647967389.206,0.5329999923706055,fast,-1.0,-1.0,3,0.31942069059340084,0.38280329821101494,-0.49980991356098936
5ca9e89dcb4af3001440da22,772,2,money,44,1647967390.257,1,1647967390.307,1,1647967394.84,0.0499999523162841,slow,-1.0,-1.0,3,0.38959475088740503,0.5272904224598709,0.617196701788985
5ca9e89dcb4af3001440da22,775,2,money,45,1647967395.89,0,1647967396.306,0,1647967400.84,0.4159998893737793,slow,-1.0,-1.0,3,0.29838975090116693,0.5166852221329843,-0.38959475088740503
5ca9e89dcb4af3001440da22,777,2,money,46,1647967401.874,1,1647967402.273,1,1647967405.289,0.3989999294281006,fast,-1.0,-1.0,3,0.37673654391218114,0.6298302894325419,0.4833147778670157
5ca9e89dcb4af3001440da22,779,2,money,47,1647967406.34,0,1647967406.723,0,1647967409.74,0.3830001354217529,fast,25.0,-1.0,3,0.2885416788528822,0.5793775626579968,-0.37673654391218114
5ca9e89dcb4af3001440da22,783,2,money,48,1647967413.473,0,1647967414.173,0,1647967418.707,0.7000000476837158,slow,-1.0,-1.0,3,0.22099342838014457,0.5485310283221545,-0.2885416788528822
5ca9e89dcb4af3001440da22,784,2,money,49,1647967419.74,0,1647967420.24,1,1647967423.257,0.5,fast,25.0,23.0,3,0.4033606039954083,0.5296716179124011,0.7790065716198554
5ca9e89dcb4af3001440da22,787,2,money,50,1647967430.573,0,1647967432.042,1,1647967435.074,1.4690001010894775,fast,-1.0,-1.0,3,0.5430352171169659,0.5181410726287375,0.5966393960045917
5ca9e89dcb4af3001440da22,793,2,money,51,1647967436.124,0,1647967441.274,1,1647967445.807,5.1499998569488525,slow,25.0,23.0,3,0.6500116918297976,0.5110913573062554,0.4569647828830341
5ca9e89dcb4af3001440da22,795,2,money,52,1647967461.39,0,1647967461.741,1,1647967466.258,0.3509998321533203,slow,-1.0,-1.0,3,0.7319447352528391,0.506781198080876,0.34998830817020243
5ca9e89dcb4af3001440da22,797,2,money,53,1647967467.308,0,1647967468.191,1,1647967471.225,0.8829998970031738,fast,-1.0,-1.0,3,0.7946970704983451,0.504145989182599,0.2680552647471609
5ca9e89dcb4af3001440da22,802,2,money,54,1647967472.274,0,1647967473.075,1,1647967477.607,0.8010001182556152,slow,25.0,23.0,3,0.8427589441240106,0.5025348361893018,0.20530292950165485
5ca9e89dcb4af3001440da22,805,2,money,55,1647967483.257,1,1647967483.957,0,1647967486.99,0.7000000476837158,fast,25.0,-1.0,3,0.7095610329662635,0.38489031037541166,-0.5025348361893018
5ca9e89dcb4af3001440da22,808,2,money,56,1647967490.858,0,1647967491.591,1,1647967496.124,0.7330000400543213,slow,-1.0,-1.0,3,0.7775534428331268,0.42962253538327166,0.2904389670337365
5ca9e89dcb4af3001440da22,811,2,money,57,1647967497.175,0,1647967497.591,1,1647967502.125,0.4160001277923584,slow,-1.0,-1.0,3,0.8296286779258265,0.4569715847377209,0.22244655716687323
5ca9e89dcb4af3001440da22,812,2,money,58,1647967503.176,0,1647967503.625,0,1647967506.658,0.4489998817443847,fast,-1.0,-1.0,3,0.6354107543361021,0.4736926510486561,-0.8296286779258265
5ca9e89dcb4af3001440da22,813,2,money,59,1647967507.692,0,1647967508.112,0,1647967511.142,0.4200000762939453,fast,-1.0,-1.0,3,0.48665967976829205,0.4839158238891851,-0.6354107543361021
5ca9e89dcb4af3001440da22,817,2,money,60,1647967512.175,0,1647967513.075,0,1647967517.608,0.9000000953674316,slow,23.0,23.0,3,0.3727315634744525,0.4901662185101896,-0.48665967976829205
5c284ae48e845b0001fc40aa,280,1,other,1,1647966009.639,0,1647966010.724,0,1647966013.743,1.0850000381469729,fast,-1.0,-1.0,4,0.32241700634895865,0.5,-0.5
5c284ae48e845b0001fc40aa,281,1,other,2,1647966014.778,1,1647966016.379,1,1647966019.416,1.6009998321533203,fast,23.0,-1.0,4,0.43598232550246724,0.6775829936510414,0.5
5c284ae48e845b0001fc40aa,282,1,other,3,1647966024.454,1,1647966026.306,1,1647966030.844,1.8519999980926516,slow,-1.0,-1.0,4,0.47692198693234483,0.7920945480339511,0.32241700634895865
5c284ae48e845b0001fc40aa,283,1,other,4,1647966031.878,1,1647966033.196,1,1647966037.717,1.318000078201294,slow,-1.0,-1.0,4,0.49168050555833,0.8659354931469586,0.20790545196604893
5c284ae48e845b0001fc40aa,284,1,other,5,1647966038.753,0,1647966041.038,0,1647966044.058,2.2850000858306885,fast,23.0,25.0,4,0.31705231336451856,0.6319176955278158,-0.49168050555833
5c284ae48e845b0001fc40aa,286,1,other,6,1647966051.482,1,1647966052.716,0,1647966057.238,1.2339999675750732,slow,-1.0,-1.0,4,0.43404838373137655,0.4074820233020222,-0.6319176955278158
5c284ae48e845b0001fc40aa,287,1,other,7,1647966058.289,0,1647966059.223,0,1647966062.243,0.9340000152587892,fast,-1.0,-1.0,4,0.2798891609865489,0.46664778763072323,-0.43404838373137655
5c284ae48e845b0001fc40aa,289,1,other,8,1647966063.277,0,1647966063.712,0,1647966068.232,0.434999942779541,slow,-1.0,-1.0,4,0.18048205078960972,0.487976714260012,-0.2798891609865489
5c284ae48e845b0001fc40aa,291,1,other,9,1647966069.266,1,1647966069.95,1,1647966074.472,0.6840000152587891,slow,24.0,-1.0,4,0.38481556905801145,0.6698299700615112,0.512023285739988
5c284ae48e845b0001fc40aa,293,1,other,10,1647966079.093,1,1647966080.311,0,1647966083.33,1.2180001735687256,fast,-1.0,-1.0,4,0.4584766578396708,0.4319291474200901,-0.6698299700615112
5c284ae48e845b0001fc40aa,294,1,other,11,1647966084.365,0,1647966085.049,0,1647966088.068,0.6840000152587891,fast,-1.0,-1.0,4,0.295641343003085,0.47546083893712615,-0.4584766578396708
5c284ae48e845b0001fc40aa,296,1,other,12,1647966089.103,1,1647966089.32,0,1647966093.841,0.2170000076293945,slow,-1.0,-1.0,4,0.42632984884752373,0.3065933206525452,-0.47546083893712615
5c284ae48e845b0001fc40aa,297,1,other,13,1647966094.875,1,1647966095.159,0,1647966098.179,0.2839999198913574,fast,25.0,22.0,4,0.47344232316563606,0.19770180122275993,-0.3065933206525452
5c284ae48e845b0001fc40aa,299,1,other,14,1647966103.868,0,1647966104.17,1,1647966108.689,0.3020000457763672,slow,-1.0,-1.0,4,0.660457700330004,0.3910231926344242,0.5265576768343639
5c284ae48e845b0001fc40aa,300,1,other,15,1647966109.725,0,1647966111.375,1,1647966114.395,1.6500000953674316,fast,-1.0,-1.0,4,0.7810515764231177,0.4607144713675748,0.33954229966999605
5c284ae48e845b0001fc40aa,301,1,other,16,1647966115.429,1,1647966118.299,1,1647966121.319,2.870000123977661,fast,-1.0,-1.0,4,0.6013175190177795,0.6522503485820357,0.5392855286324252
5c284ae48e845b0001fc40aa,305,1,other,17,1647966122.353,1,1647966124.472,0,1647966128.993,2.11899995803833,slow,23.0,26.0,4,0.5365243980857948,0.42059320955976937,-0.6522503485820357
5c284ae48e845b0001fc40aa,308,1,other,18,1647966149.747,0,1647966153.501,1,1647966158.022,3.753999948501587,slow,-1.0,-1.0,4,0.7011351678300806,0.47137429683562115,0.4634756019142052
5c284ae48e845b0001fc40aa,312,1,other,19,1647966159.072,1,1647966162.676,0,1647966167.197,3.6040000915527344,slow,-1.0,-1.0,4,0.5725081013638899,0.30395817931117275,-0.47137429683562115
5c284ae48e845b0001fc40aa,314,1,other,20,1647966168.232,1,1647966172.086,0,1647966175.106,3.8539998531341553,fast,-1.0,-1.0,4,0.5261387643946861,0.19600257245757657,-0.30395817931117275
5c284ae48e845b0001fc40aa,315,1,other,21,1647966176.14,1,1647966176.891,1,1647966179.91,0.750999927520752,fast,-1.0,-1.0,4,0.5094228781505672,0.4815551125990161,0.8039974275424234
5c284ae48e845b0001fc40aa,317,1,other,22,1647966180.945,1,1647966183.147,0,1647966187.668,2.202000141143799,slow,23.0,24.0,4,0.5033968947919546,0.31052311559242096,-0.4815551125990161
5c284ae48e845b0001fc40aa,319,1,other,23,1647966198.395,0,1647966199.963,1,1647966204.484,1.568000078201294,slow,-1.0,-1.0,4,0.6797734269504501,0.4316946445071943,0.4966031052080454
5c284ae48e845b0001fc40aa,322,1,other,24,1647966205.536,0,1647966206.754,0,1647966211.275,1.2179999351501465,slow,22.0,-1.0,4,0.43834102662587326,0.47537630195057223,-0.6797734269504501
5c284ae48e845b0001fc40aa,324,1,other,25,1647966216.83,1,1647966220.184,1,1647966223.203,3.3540000915527344,fast,23.0,27.0,4,0.47777228547530043,0.661704795630367,0.5246236980494278
5c284ae48e845b0001fc40aa,326,1,other,26,1647966233.865,1,1647966237.034,1,1647966240.055,3.1689999103546143,fast,-1.0,-1.0,4,0.4919870334202019,0.7818557458898675,0.338295204369633
5c284ae48e845b0001fc40aa,328,1,other,27,1647966241.088,1,1647966243.724,1,1647966248.262,2.635999917984009,slow,-1.0,-1.0,4,0.49711137043182674,0.8593331652751691,0.2181442541101325
5c284ae48e845b0001fc40aa,329,1,other,28,1647966249.296,0,1647966250.664,0,1647966255.185,1.368000030517578,slow,-1.0,-1.0,4,0.3205543197533156,0.6295375933123257,-0.49711137043182674
5c284ae48e845b0001fc40aa,332,1,other,29,1647966256.22,0,1647966256.837,1,1647966259.873,0.6169998645782471,fast,24.0,-1.0,4,0.5618703155962644,0.5466975767970088,0.6794456802466844
5c284ae48e845b0001fc40aa,333,1,other,30,1647966265.679,0,1647966267.714,0,1647966272.236,2.0350000858306885,slow,-1.0,-1.0,4,0.3623130902217844,0.5168342148634395,-0.5618703155962644
5c284ae48e845b0001fc40aa,334,1,other,31,1647966273.287,0,1647966274.388,0,1647966277.407,1.1010000705718994,fast,22.0,24.0,4,0.23363180382069576,0.5060686401630716,-0.3623130902217844
5c284ae48e845b0001fc40aa,335,1,other,32,1647966285.183,1,1647966287.001,1,1647966291.522,1.8179998397827148,slow,24.0,-1.0,4,0.40397575731260543,0.6814962592390146,0.4939313598369284
5c284ae48e845b0001fc40aa,336,1,other,33,1647966296.01,1,1647966297.245,1,1647966301.766,1.2349998950958252,slow,-1.0,-1.0,4,0.4653837983815424,0.7946179547857966,0.3185037407609854
5c284ae48e845b0001fc40aa,337,1,other,34,1647966302.8,1,1647966305.336,1,1647966308.356,2.5360000133514404,fast,26.0,27.0,4,0.48752105321579375,0.8675626716484202,0.20538204521420345
5c284ae48e845b0001fc40aa,338,1,other,35,1647966318.816,1,1647966321.07,1,1647966324.106,2.253999948501587,fast,-1.0,-1.0,4,0.49550140958388633,0.9145999061280591,0.13243732835157984
5c284ae48e845b0001fc40aa,339,1,other,36,1647966325.158,1,1647966326.543,1,1647966331.029,1.3849999904632568,slow,50.0,-1.0,4,0.4983782833534026,0.9449311147837776,0.08540009387194092
5c284ae48e845b0001fc40aa,342,1,other,37,1647966342.19,0,1647966343.241,1,1647966346.261,1.050999879837036,fast,27.0,-1.0,4,0.676537255598357,0.6603951746416863,0.5016217166465974
5c284ae48e845b0001fc40aa,345,1,other,38,1647966355.12,0,1647966360.542,1,1647966363.561,5.422000169754028,fast,-1.0,-1.0,4,0.7914202205692078,0.5578215620205375,0.323462744401643
5c284ae48e845b0001fc40aa,348,1,other,39,1647966364.598,0,1647966369.484,1,1647966373.988,4.885999917984009,slow,-1.0,-1.0,4,0.8655006638619958,0.5208443492266128,0.2085797794307922
5c284ae48e845b0001fc40aa,352,1,other,40,1647966375.023,1,1647966383.698,1,1647966386.717,8.674999952316284,fast,-1.0,-1.0,4,0.6317609420062402,0.6910241390049148,0.4791556507733872
5c284ae48e845b0001fc40aa,354,1,other,41,1647966387.752,1,1647966388.486,0,1647966391.505,0.7339999675750732,fast,-1.0,-1.0,4,0.5474990815472961,0.44559586842566257,-0.6910241390049148
5c284ae48e845b0001fc40aa,356,1,other,42,1647966392.54,1,1647966393.174,0,1647966397.695,0.6340000629425049,slow,24.0,24.0,4,0.5171231528363681,0.2873353718785332,-0.44559586842566257
5c284ae48e845b0001fc40aa,358,1,other,43,1647966405.903,0,1647966407.672,1,1647966410.691,1.7689998149871826,fast,-1.0,-1.0,4,0.6886245850045564,0.4233355927822029,0.4828768471636319
5c284ae48e845b0001fc40aa,360,1,other,44,1647966411.726,0,1647966412.276,1,1647966416.797,0.5499999523162842,slow,-1.0,-1.0,4,0.7992145416930089,0.4723629106261187,0.31137541499544363
